ESC_slow1	ESC_slow2	ESC_slow3	ESC_slow4	ESC_m1	ESC_m2	ESC_fast1	ESC_fast2	ESC_fast3	ESC_fast4
ENSMUSG00000028760	1386.01146803902	873.635225527087	897.780066140372	1044.89487448361	1224.90123835586	759.606974603485	1196.03812360982	647.071491517722	618.418722050446	814.289011845654
ENSMUSG00000028763	3620	3023	6148	6488	4677	3440	4002	3437	5232	5141
ENSMUSG00000028766	4711	6510	7720	6856	4971	6297	4103	6967	7081	6056
ENSMUSG00000028771	1200	1361.99557300416	1146.81605289532	1416	1443	1537.31797239973	1527.41804231994	1705	1195.94943335142	1298.39723409083
ENSMUSG00000028772	861.334053093088	954.708831740264	911.046852295447	959.360451839527	976.911127611379	970.427447589683	857.535414241861	1083.16047223432	817.222027201541	869.926410474632
ENSMUSG00000028773	2963.52424449219	2809.84447915765	3630.60341153157	3146.65254759102	2846.43617094489	2610.97204383573	2294.58119995156	2801.70436574947	2740.31659264123	2002.47247050059
ENSMUSG00000028776	7	39	9	11	2	26	7	26	6	7
ENSMUSG00000028777	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000028778	0	1	1	0	0	0	0	4	1	0
ENSMUSG00000028779	778	834	1000	1035	780	911	803	1035	928	961
ENSMUSG00000028780	41.1469274896996	47.0282937990256	20	21	41	64.0467984014479	38.0189681540672	50	23	26
ENSMUSG00000028782	729	738	804	834	681	706	625	793	544	573
ENSMUSG00000028784	1	2	2	0	2	0	0	1	0	2
ENSMUSG00000028785	22.1160738362829	22.067034481805	21.1195836541191	33.1816944514641	22.1946494831914	14.081730353377	13.1684417150112	20.0849593167833	36.3830839392507	21.2398493394667
ENSMUSG00000028786	1	2	0	0	1	0	0	4	0	0
ENSMUSG00000028788	5528	5497	3192	3953.89588220296	6122	5897	5732	6547.93040114526	3835.93658995059	3878
ENSMUSG00000028789	236.820366347914	141.372624304872	179.590985780911	158.25627617559	186.324955244562	83.9431313614699	128.076348666332	70.4388913304934	119	89.6191763774073
ENSMUSG00000028790	5523.88652074959	5887.44671389817	4278.68871738346	5021.7221525783	6616.98842634189	6686.20532244144	6620.77243324084	7336.29761990231	4853.68373358008	5149.99060651684
ENSMUSG00000028792	5344	5294	5247	5851	6012	5321	5571	6547	5589	6061
ENSMUSG00000028793	1742	2159	1984	2112	1744	2105	1636	2483	1722	1846
ENSMUSG00000028794	0	1	0	0	1	2	0	1	0	0
ENSMUSG00000028795	91.5587408707453	83.8735600689702	88.9454280882457	118.95186323516	93.90117099438	93.931050077478	113.877433143915	90.6377094090154	82.7424113663849	108.764721815809
ENSMUSG00000028796	878	946	1076	1101	948	920	1012	1142	899	901
ENSMUSG00000028797	1709.65157624334	1691.35699887686	1656.44247920213	1818.76617053725	1982.56772648212	1706.41489286947	1838.72591281537	2085.48846315712	1794.59148166597	1944.01341038581
ENSMUSG00000028798	6152.09872375358	6305.74121447649	7379.62326770693	8298.0284134294	7095.81341142989	6378.17247138041	6462.72153584575	7467.72220615105	7638.72827916985	7832.83942614291
ENSMUSG00000028799	152	116	127	114	143	104	107	78	106	91
ENSMUSG00000028800	5111.62152093824	5231.00284909624	4486.75498033368	5235.62387830749	5959.47265168724	5602.18418592015	5719.40356086045	6791.59866500626	5090.41356341377	5404.33466114976
ENSMUSG00000028801	17	57	47	25	22	74	26	65	42	39
ENSMUSG00000028803	483.988762001938	556.40962306004	736.230160612253	685.60240638101	497.892646280138	561.748924955296	444.688459633735	642.234420578997	546.774403779201	569.529620019417
ENSMUSG00000028804	5.19198510840499	6.00014909568933	3	0	14.3949324123026	10	11.0005668273695	4.16273770009523	3	2
ENSMUSG00000028807	647.056058828955	606.119067805282	632.772681154684	720.592436946797	679.718294752126	614.193077331967	620.711784516184	660.917226115935	527.761932099801	631.082163227336
ENSMUSG00000028809	8888	8805	8404.99357677748	8916.99088925069	10344	9773	9570	10786	9471	9448.9943487883
ENSMUSG00000028811	4401.02870835709	4219.13571520634	4862.99329643822	5218.70059474106	5001.67064994036	4782.12873409091	4925.33369206092	5604.44469851722	5109.6292290503	5105.26523444593
ENSMUSG00000028813	1.87161116391658	1.15155812345375	0	1.00942598609204	0	0	0	0	0	0
ENSMUSG00000028820	14751.0885809757	15998.7630371905	15033.993570791	17980.9407611017	17746.849647655	18192.9308239523	18315.1115915329	20384.3642197673	16666.3643243153	17415.7808422368
ENSMUSG00000028821	1279	1187	1292	1476	1363	1216	1359	1438	1325	1370
ENSMUSG00000028822	1147.64094768494	922.67824407045	1019.91667336082	1179.3887582181	1145.38911122255	995.996250843177	1061.96888328664	1203.06145540845	1008.32663899637	1008.41541604912
ENSMUSG00000028825	61	46	107	91	61	53	50	50	102	102
ENSMUSG00000028826	1593	1531	1190	1510	1738	1457	1791	1722	1543	1693
ENSMUSG00000028830	353	273	508	400	444	292	382	361	401	323
ENSMUSG00000028832	7294	5330.35327511651	7514	9116.83833715815	7879	5090.49407704508	7060.53617576759	6305.72633915709	7836	8785.60069634181
ENSMUSG00000028833	1047	1147	1275	1402	1166	1109	1048	1346	1242	1297
ENSMUSG00000028834	125.075850823774	66.2050043015224	94	83.1153289134414	102.060462550694	63	77.0650373089543	73.0504948725992	92.1818894356968	82
ENSMUSG00000028836	1096	1858	2192	1886	1310	1859	1341	2239	1776	1491
ENSMUSG00000028837	3794	3864	3953	4487	4429	4092	4138	4980	3986	3921
ENSMUSG00000028838	177.384915068264	173.771516795821	159.680499536789	147.776257677506	200.375883371502	179.554641629071	169.55327815473	203.911158563652	115.28244379356	123.565253245149
ENSMUSG00000028840	765.425571187833	942.815334224651	1011.02203838398	1030.19951659065	894.020509935054	860.559763587429	757.617676072903	1077.37919429451	893.646676145973	865.649592896149
ENSMUSG00000028841	32	16	41	25	29	7	11	6	28	27
ENSMUSG00000028842	632.136075469944	577.605711941724	509.595291618425	668.59613561867	687.552506934707	660.523933610866	657.404963746084	595.839866808436	644.381058154633	585.513318673163
ENSMUSG00000028843	1025	914	1001.94212098957	1055.96920834499	951	825.963209944562	846.930816438689	1016.89678713134	941.936311481089	901.921097490212
ENSMUSG00000028845	14	19	22	9.6793197270448	20	18.734849934867	15	18	14	18
ENSMUSG00000028847	900	888	861	939	897	857	900	987	826	769
ENSMUSG00000028848	505	518	616	702	540	524	459	644	557	613
ENSMUSG00000028849	637	888	855	873	833	902	828	1134	888	892
ENSMUSG00000028850	339	335	398	469	371	320	306	379	389	464
ENSMUSG00000028851	6809	7516	8048	8963	8138.56455906566	8342	7703.32549117155	9908	8386.56695791427	8759
ENSMUSG00000028854	1045.07633654123	1168.35609004239	1250.99992709093	1358	1058	1088	909	1266	1247	1251
ENSMUSG00000028857	976	914	1182	1374	1004	929	913	1101	1051	1075
ENSMUSG00000028859	13.7372953878981	89.9676952292927	29.2197406674991	15.2068439702694	8.47130514173242	80.6850602891061	16.1217222348385	63.4091035842209	20.2516752256792	4.35132602759606
ENSMUSG00000028860	97	49	56	66	50	27	29	23	41	38
ENSMUSG00000028861	1169	1338	1150	1332	1340	1356	1168	1545	1307	1270
ENSMUSG00000028862	134	146	179	167	127	135	148	167	113	121
ENSMUSG00000028863	1001.51486090556	1009.79285212895	1048.36307602739	1198.1528075317	1161.99498232173	1164.23917408564	1047.21960311313	1258.18912354612	1047.8625513453	1060.92755320407
ENSMUSG00000028864	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028865	20	15	55	31	15	12	10	17	32.9131681203009	42
ENSMUSG00000028868	3706	3923	4039	4485	4509	4256	3953	4534	3800	3851
ENSMUSG00000028869	3057.99973978163	3252	3017	3317	3319	3273	3105	3967	3122	3036
ENSMUSG00000028871	46.0226542250806	51.0006058857222	48.7437987391298	41.0432068973916	64.1225971684404	41.0217245887046	45.6295150286004	50.7193904097684	37.274629608094	26.029073538594
ENSMUSG00000028873	2613.28395234484	2739.21631061416	3482.94198087476	3760.46642553731	2834.54185685612	3003.32722554972	2695.20549871267	3629.34513142266	2633.28897769722	2747.29457571962
ENSMUSG00000028874	6	8	15	13	13	12	12	16	21	27
ENSMUSG00000028876	44.8001753988769	56.8221882790728	61.7517049528531	48.6153769060174	57.5131488515476	40.0766210642195	47	44.7168572304228	39	30
ENSMUSG00000028878	894	959	722	701	1000	1014	914	1141	756	675
ENSMUSG00000028879	1403	1436	1082	1201	1503	1630	1331	1690	1089	1054
ENSMUSG00000028882	2982	3197	2663	3249	3507	3417	3410	4084	3129	3317
ENSMUSG00000028883	10.9896901559981	13.5580381811601	4.04299881631492	9.55246048266243	7.96004938277461	13.8178409893428	13.3864028266556	13.3944913532362	3.04768904787869	0
ENSMUSG00000028884	3272.01865492171	3815.97641420889	3570.32208849866	3967.02226429016	4086.33700586829	4233.19685566714	4122.27944455624	5096.51918647305	4048.47150863802	4351.39200160029
ENSMUSG00000028885	115	78	130	147	109	106	116	100	109	127
ENSMUSG00000028886	1635	1802	2077	2244	1948	1719	1647	1857	2026	1998
ENSMUSG00000028889	1338.24645427143	1523.30237965369	1595.16026974767	1842.52968547743	1666.24320418573	1622.01628861385	1556.93946404619	1959.46988135895	1605.859709228	1802.08011087716
ENSMUSG00000028890	735.506979444356	744.961204523763	819.379423978898	860.107001983009	789.963811312794	733.568566762539	692.747144385998	805.1383000317	803.649817501408	780.047156730281
ENSMUSG00000028893	4598	3651	4708	5445	4659	3364	3866	3756	3986	4604
ENSMUSG00000028894	930	938	962	1041	1000	994	961	1032	923	931
ENSMUSG00000028896	3341.08229974255	3666	4024.09840360253	4769.08739487478	4107	4268	4370.29709649726	5729.04581953913	4448	4834.11314503069
ENSMUSG00000028898	905	908	945	1058	1027	1019	882	1098	975	946
ENSMUSG00000028899	695.551919182763	759.558661673614	637.351630486993	746.647296841767	874.826452351616	786.11346052473	839.767743673748	968.866299393121	654.393636607504	738.22255390639
ENSMUSG00000028901	1283.41818538302	1389.22167197302	1420.79777139703	1726.94616263143	1469.5282779036	1439.44842776822	1321.89651704919	1675.18963279831	1551.03976457934	1564.17285744648
ENSMUSG00000028902	3797.30513701835	3942.46340657843	3526	3898.06486968476	4365.21925921811	4264.00297749656	4229.13329067625	4988.79871301641	3547.91686769251	3792
ENSMUSG00000028906	1429.9944993353	1329	1417.7651386322	1470.71917249799	1633	1515	1438.95487178413	1549	1388.57685848566	1353.34263697092
ENSMUSG00000028907	1471.12415809933	1405.35265353765	1208.28118145338	1442.23801872223	1802.91694124803	1515.29546807991	1629.2416886135	1941.15195200388	1434.11218655122	1406.67644017432
ENSMUSG00000028909	78	66	92	104	91	74	77	83	78	102
ENSMUSG00000028910	391.989756476471	426.433430853902	463.263129127012	516	413.811831436596	351.673685151591	355.196718538178	474.080575534204	437.713219098337	369.6922788079
ENSMUSG00000028911	2322.55399854385	2308.4326507029	2702.48606006247	2976.67444412991	2756.49702056779	2486.39136836967	2343.2448506823	2890.230438829	2815.89066014177	3070.90571657839
ENSMUSG00000028914	859	881.606468815153	820	907	976	999	920.693020909034	1140.6007786084	1002	898
ENSMUSG00000028917	258	308	386	341	252	310	262	383	333	284
ENSMUSG00000028919	76	131	157	94	96	136	61	121	133	109
ENSMUSG00000028920	1579	1766	1776	1984	1821	1859	1787	2074	1842	1929
ENSMUSG00000028923	831	712	1000	1036	871	640	719	804	1054	989
ENSMUSG00000028926	39.6847424424416	50.7908287523467	17.0169329211107	29.1480378102533	27.8559858548413	48.7414721400789	50.9750544526068	42.9430139417813	16.5994746143877	18.8144178746356
ENSMUSG00000028927	289.18052653955	573.209528845901	606.826831864732	490.815923303652	331.236499712719	663.3479925815	284.257599764885	739.460808142117	738.067485448476	413.254466467617
ENSMUSG00000028931	48	12	57	42	36	19	32	21	39	38
ENSMUSG00000028932	4151.19075498142	4634.67681028495	4018.63173043877	4680.75122501349	4800.28308550326	4965.30042468552	4352.18780863226	6003.0115180699	4292.52953725995	4244.99534298552
ENSMUSG00000028933	680.615861992732	685.63595677947	536.548997448789	645.353809871874	787.353037566136	762.597883995347	768.862358105426	925.227200365558	596.417704216968	621.37221455293
ENSMUSG00000028936	11297.2621863112	11161.4266495169	12323.8125966254	14289.4005144044	13311.0848805613	10615.5400090612	11484.6653350341	12606.3080792625	12507.1607835333	12200.8321677007
ENSMUSG00000028937	1125	1182	1737	1805	1107	1270	1094	1523	1537	1514
ENSMUSG00000028938	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028940	6	4	3	6	16	12	17	6	13	11
ENSMUSG00000028943	93.8907656397728	86.8612997100273	203.47025276335	160.802917721254	109.279520329868	84.8670125219193	92.3588448395563	96.479865327559	122.820102871207	104.965447220968
ENSMUSG00000028944	481.950013459962	561.330572357821	462.356584479916	484.488168821884	485.180074482254	580.294129264458	482.802572291039	650.128877632314	446.523335461034	365.350020570904
ENSMUSG00000028945	2298.42153319951	2157.31486823316	1717.53943405088	2095.55079798447	2446.58631361099	2349.75359695884	2290.37816551165	2581.58880103778	1936.51173589347	1924.50941553299
ENSMUSG00000028946	2	3	1.16044373971616	1	4	3	1	3	1	5
ENSMUSG00000028948	3801.22678878099	3847.88890650462	4552.66366638972	5342.00147837112	4247.64635156949	3830.49247295003	3700.60858441946	4225.8293217621	4601.16868009318	4782.46807710788
ENSMUSG00000028949	264.907262927694	162.711239277388	171.394094600252	242.171101495576	361.955535771863	197.295114079267	323.192318736103	238.089819520543	269.576966149394	206.643815935247
ENSMUSG00000028950	64	38	40	40	63	27	43	34	27	28
ENSMUSG00000028952	423	458	536	529	455	438	363	508	563	597
ENSMUSG00000028953	5833	6165	6035	7085	6863	6957	6816	8324	6343	6815
ENSMUSG00000028954	1922.75781131094	1824.880959637	1902.80309614637	2115.41282876027	2127.20389034116	1950.36147861266	1936.59348301232	2300.03288639537	2245.70480553403	2114.23144814325
ENSMUSG00000028955	2241.59772731503	3289.54543944603	1322.18039485834	1521.95587276203	3465.12122402539	3137.74564914039	2752.14452128761	4032.81946561409	1526.51113523284	1583.97521330972
ENSMUSG00000028957	125.110155719272	119.435901836533	121.083226662138	131.041763838512	135.402780651479	103.893280948424	113.468495371502	89.0575758134001	142.09134739728	121.819789740373
ENSMUSG00000028958	126	143	171	151	130	131	158	161	141	166
ENSMUSG00000028959	1892.56286300312	1907.52845551237	2299.02353229272	2310.96368415629	2034.84823737926	1799.88961668783	1707.25046960081	2104.35500870543	2079.72002864156	2055.64081642716
ENSMUSG00000028960	4258.64770229602	4111.95479819886	4173.42360159953	5032.15165457976	4819.88894854479	4309.82675737536	4451.80017513891	4522.92495146582	4375.79771542495	4575.06452195709
ENSMUSG00000028961	5128.2520919845	5624.70133819599	4893.64335135914	5640.50783597192	5597.77576891008	6014.04922079672	5261.73460025156	7167.59188219162	5386.07934634002	5410.5083447659
ENSMUSG00000028962	600.996644673485	511.227390515127	645.764647777935	824.590795012776	637.680115684754	501.69088814276	627.544321274687	558.178719140288	705.181944835002	748.661515391583
ENSMUSG00000028963	0	0	1	1	0	0	0	0	2	1
ENSMUSG00000028964	4586.76004316377	4822.28923861062	5198.21520580117	5749.03738697348	5101.05806369886	4684.9223414571	4624.57195242728	5427.32299813289	5276.29792680796	5282.16178642575
ENSMUSG00000028965	8	5	9	4.75372749611406	10	6	2	3	3	7
ENSMUSG00000028967	456	457	404	433	470	520	436	556	457	399
ENSMUSG00000028969	519.825193101324	495.49982579367	661.475849411586	647.041410525076	463.662403264939	414.834423649637	433.057611103445	523.768827601348	511.90844303892	483.532255680733
ENSMUSG00000028970	3212.5792319102	2660.32707587747	2375.93039052605	2875.36536918357	3026.49729687535	2559.88407346576	2787.23379905829	2562.09609310346	1602.25542765313	1674.25543505533
ENSMUSG00000028971	29	29	16	13	23	30	30	30	17	14
ENSMUSG00000028972	0	1	1	1	1	3	1	1	2	1
ENSMUSG00000028973	1008.75048759939	1094.31163051144	1647.73895359216	1629	1160.02452546671	1174.74193703733	1083.96478146346	1480	1294	1378.53183305636
ENSMUSG00000028974	479.243866116299	460.648942739152	534.247697032709	684.697143369163	551.293290730412	558.997825692031	523.237458970498	564.07267520964	544.368705002351	586.241032372803
ENSMUSG00000028975	981.761181957151	911.575051503676	1234.56189516327	1280.4503779411	1038.63828332282	880.777924984645	878.435324358845	1022.67856651603	1023.84713243219	1112.3681020624
ENSMUSG00000028976	55	40	64	55	48	25	29	47	50	47
ENSMUSG00000028977	215.882307050431	185.48914310051	361.157457959438	413.431127384121	213.828396769027	186.445693134775	191.961109777174	212.081465857851	287.153532952075	249.400586602689
ENSMUSG00000028978	181.702290808396	75.8793619266615	260.766556653589	262.50900502672	229.641133212918	97.1421166935251	226.356514257406	117.809413155665	211.906779239744	232.890183114392
ENSMUSG00000028979	57.9418112264111	43.3473801019227	68.1606549525111	93.8750154072303	63.936118019043	51.8444626546637	50.8965863318009	72.40585426821	86.3343076272465	63.3668316354042
ENSMUSG00000028980	515	553	613	713	516	531	462	681	523	455
ENSMUSG00000028982	336.843059840164	395.365879594223	313.111503480194	327.714267582074	369.262108705798	309.530318085504	310.186030315556	446.008046398449	361.190279348462	352.706606241081
ENSMUSG00000028986	668.796061227186	496.680123136218	308.506551641036	321.390682889417	601.656282294183	511.049443963586	718.536601900238	574.345313428341	477.39224980221	410.419381807252
ENSMUSG00000028988	338	298.857820648273	344.645566601615	376	347.469411387603	307.147197612037	378	366.169301296392	400.659323680944	407
ENSMUSG00000028989	27.4400713409543	33.9333338705328	13	17.6440679518394	21.5481969317014	19.2164225328785	14.7612451498903	14.4877288626012	11.1581719742789	18.9766124067377
ENSMUSG00000028990	1019	915	875	969	1064	976	935	1082	755	804
ENSMUSG00000028991	1827	1904	2693	2996	2076	1923	2000	2079	2330	2503
ENSMUSG00000028992	340.636844821603	418.568923604309	293.881634590131	368.409845691867	416.886922432468	374.529194268116	377.081515028922	483.438538370522	388.187686709887	393.71792288021
ENSMUSG00000028995	281	232.992985778302	217	251	323.984501659061	296	327.980694371237	294.989155844903	216	230
ENSMUSG00000028996	11	21.0428084683722	33.003915960456	26	16.0249774608997	12	15	6	19.0151930248018	10
ENSMUSG00000028998	2419	2384	2626	3140	2871	2342	2489	3006	2910	3020
ENSMUSG00000028999	652.860731549972	632.725638421231	636.366373823181	758.608518092266	697.95646100538	659.124416085159	641.071182977622	691.540830809916	597.082863860114	667.466369700475
ENSMUSG00000029001	62	51	64	76	84	39	79	50	62	70
ENSMUSG00000029003	650	762	688	768	736	733	712	949	728	638
