ESC_high_1	ESC_low_1	ESC_high_2	ESC_low_2	ESC_high_3	ESC_low_3	ESC_high_4	ESC_low_4
ENSMUSG00000005917	12.0149189047924	13.084322686047	19.2144579939431	17.1234023605842	20.0239822470255	27.0424583471854	53.2243375583787	40.0789614533742
ENSMUSG00000005936	2522	452	2425	2386	2869	2545	2362	2476
ENSMUSG00000005947	71	9	48	46	49	47	146	134
ENSMUSG00000005949	576.270504821336	118	551.347993009697	594.06433030857	572.294575742565	742	585	433.014984083199
ENSMUSG00000005950	35	3	43	43	43	41	75	84
ENSMUSG00000005951	35	7	29	39	22	67	164	107
ENSMUSG00000005952	0	0	0	3	0	2	2	0
ENSMUSG00000005958	972.490309412833	132.847785112476	858.76242920347	953.164738629347	1064.71706815401	844.44902090305	981.851925955159	1054.79692387317
ENSMUSG00000005968	85.3262577905319	14.5307434903047	49.2974591411005	78.5159875697638	154.765162674126	229.936441561499	400.826057357355	379.506623176016
ENSMUSG00000005973	3906	689	3585	3041	4260	3430	3714	3932
ENSMUSG00000005980	163.456736119646	30.9305753618041	119.606882708558	164.909629758511	113.290171770982	168.296408725878	92.0689483870958	85.989355862189
ENSMUSG00000005981	5307	890.919219730237	5325	4566	5823	4866	5993	6105
ENSMUSG00000005982	919.583942457062	174.735323863344	918.092232833386	859.349668737344	971.267574891644	862.653834739425	918.258072338704	1024.07242023318
ENSMUSG00000005983	20.8909676353691	1.35541558350953	28.0320336613994	24.6731205281476	34.7136098950879	42.6750594690592	41.8226223615582	31.9243091152084
ENSMUSG00000005986	171	29	143	158	141	145	328	303
ENSMUSG00000005994	0	0	0	0	1	1	0	0
ENSMUSG00000006005	12416.8991156335	2103.54674565439	12040.116044198	11947.289454127	10329.9838348087	10110.275358788	8543.8772528006	8227.64848881888
ENSMUSG00000006007	0	0	0	0	0	2	1	0
ENSMUSG00000006010	570.500664682054	113.417303818764	553.821484181205	618.575292244318	503.886309232488	662.665844498526	649	692.881919882448
ENSMUSG00000006014	26.2648184607834	1.03595052684439	7.06247162077054	12.1352536286679	10.1298559588517	5.05879671347652	34.1227471994016	23.4695912986759
ENSMUSG00000006019	365	48	312	329	421	504	724	740
ENSMUSG00000006021	377	65	341	298	445	426	273	311
ENSMUSG00000006024	3479	590	3111	3094	3818	3770	2833	3004
ENSMUSG00000006050	1327.44098326186	224.092588734242	1241.02898279898	1241.8563402228	1633.30590719377	1439.59814153171	1467.18964423859	1698.2114496109
ENSMUSG00000006056	1021.89899878153	148	871.967501651866	820.918046932429	945.933906086983	1199.8654636227	419.983670998871	265.935447453965
ENSMUSG00000006057	6363.5553345558	936.533767506434	6701.47797597342	5871.15119235051	9279.65912927737	7718.2090056722	5603.98022461827	5005.64399053825
ENSMUSG00000006058	1928.12401607194	481.607153958723	1722.24656417334	1529.1279696143	2619.94536927649	1871.6024173143	1390.44516083689	1400.34736797131
ENSMUSG00000006095	1342.18031914213	219.008687240927	1282.15125873413	1167.5129116967	1798.55179201975	1425.45598352119	946.180926580468	1052.42883939938
ENSMUSG00000006127	834	152	787	835	954	1049	853	868
ENSMUSG00000006134	2992	466.248818415168	2683	2867	2632.44682040249	2851	2933.25026043096	2630
ENSMUSG00000006143	6	2	6	6	1	5	5	3
ENSMUSG00000006154	6	1	5	3	9	17	10	9
ENSMUSG00000006169	2801	506	2615	2469	2730	2472	2383	2139
ENSMUSG00000006179	41.4151367689092	3.43819031106977	16.7548122638088	21.0474736337161	43.530650555188	52.1478718559687	88.7419516203974	93.1761415185588
ENSMUSG00000006191	384.789453779524	69.2832499745828	333.797881118381	328.534683509171	405.195822669241	383.406533110374	491.088913397539	376.913519398489
ENSMUSG00000006200	478.614657163407	114.336644271525	433.939865313829	547.108181220438	429.274959778347	1250.57909678646	642.44447115415	316.456212650577
ENSMUSG00000006204	0	0	0	0	0	0	1	0
ENSMUSG00000006205	457	99	307	336	655	812	197	142
ENSMUSG00000006215	971	136	825	807	1016	902	958	880
ENSMUSG00000006216	16	3	39.352300237305	31	27.3194967646909	29	94.3908851432012	84
ENSMUSG00000006218	44	11	34	47	48	34	56	56
ENSMUSG00000006219	4222.79257420996	584.260108749098	4544.63661922833	3769.87012501863	6510.19397108762	4091.38833773526	4463.82859600289	4397.81811988038
ENSMUSG00000006221	5.04125234948754	0	4.04061948726625	1.00584602361432	1.00870729390783	7.05669932996005	9.11782596104289	7.13289549500597
ENSMUSG00000006235	124.458106941359	15.6585363147611	103.165758114627	76.1794231008203	87.1784574740914	35	92.4862106404146	109.282935600741
ENSMUSG00000006241	11.0317381351703	0	15.2828934118867	21.1181060830396	11.201283967895	5.45823326674502	36.4610528182414	18.987518809424
ENSMUSG00000006262	938.402472541041	174.331523057374	818.786271418428	914.548374283716	701.34990378775	881.198712992582	608.056248315459	445.699249052462
ENSMUSG00000006269	0	0	0	3	0	0	4	5
ENSMUSG00000006270	2	0	0	2	0	0	7	0
ENSMUSG00000006273	6917.99072512645	1098.1098419763	6403.59770299591	6501.542196968	8072.54319470995	7771.21688031728	7276.33626951346	6203.75239568767
ENSMUSG00000006276	1510.52340221294	148.298361893182	1370.44407439708	1427.18494645765	1618.23977090531	1651.43664461754	2218.11848581426	1903.55332922015
ENSMUSG00000006281	839.741887395318	138.706268573863	868.475165273284	851.818723931399	671.941240484581	689.211643208385	1284.51743660412	1371.41416859844
ENSMUSG00000006288	1283.86975380852	161.607786735686	1191.89648962206	1254.9832777502	1410.10926394858	1392.24986983304	1647.55100738713	1668.79750285973
ENSMUSG00000006289	1456.51254380346	211.792243761419	1397.89401533814	1291.56274142157	1452.46464257212	1314.59781392578	2122.13656173069	2275.73162830104
ENSMUSG00000006299	6027	1022	5290	4871	7128	5081.49814276426	4476	4874.48954665129
ENSMUSG00000006301	949.230142041357	165.920595173695	973.687910741832	982.787429470005	1115.46741405238	885.609714759142	1230.04100932565	1422.20340226995
ENSMUSG00000006304	3635	563	3481	3306	4263	3850	3783	3541
ENSMUSG00000006307	5656	857	5577	5547	6133	6202	6189	5892
ENSMUSG00000006310	890	131	788	709	821	565	643	680
ENSMUSG00000006311	37	12	43	43	44	22	20	22
ENSMUSG00000006313	385	47	324	365	448	464	286	226
ENSMUSG00000006315	1364.04294188174	193.946802842459	1170.71457010993	1302.54299984291	1678.89179321865	1532.34347988232	1402.94514876615	1449.60646194088
ENSMUSG00000006333	31010.2535713066	6110.73322722901	29053.2330882126	31034.4981313814	36619.9950685155	34691.1623327873	34600.5689949695	33809.1626144976
ENSMUSG00000006335	541.971126096021	64.2118098946061	443.264115327745	477.098721304365	619.154437029302	466	442.175054030112	393.426560307363
ENSMUSG00000006342	754.285421475376	137	660.914023605566	684.787082618842	931.88014320978	824.924561770684	1900.97660907321	1765.85854529949
ENSMUSG00000006344	1	1.72941969166239	3.40278837723248	1.78641182704536	0	3.58571106401017	1	5.50761250814332
ENSMUSG00000006345	443	67	414	362	325	286	905	888
ENSMUSG00000006356	1792.31404341827	168.668889397921	1813.35667447711	1619.38140432538	2163.0390779179	2264.37666371467	2127.63851616059	2344.53094466816
ENSMUSG00000006360	853.250711417907	102.343498283538	776.393631572507	612.374256676822	1089.63979226815	790.747108681834	781.130612179952	872.267865637126
ENSMUSG00000006362	26	3	32	25	21.3249701895707	36	36	48
ENSMUSG00000006369	566	70	488	483	579	447	1119	967
ENSMUSG00000006373	3122	813	3202	4069	3014	5646	3201	3186
ENSMUSG00000006378	2775.53118196811	353.910487280318	2630.23494628647	2481.01088501979	3016.37176798966	2617.21474108011	3108.07177353025	3344.7110909205
ENSMUSG00000006386	161	33	159	233	227	440	278	188
ENSMUSG00000006389	1	1	2	0	1	3	2	0
ENSMUSG00000006390	556	94	634	479	564	517	882	900
ENSMUSG00000006392	1593	295	1441	1392	1674	1513	1192	1390
ENSMUSG00000006395	77.4915257955448	17	58.8599638207081	65.3511549453397	65	113	167	186.973336134278
ENSMUSG00000006398	6448	1262	6334.9858444099	6992.98536768801	10095	6928	3418	6615
ENSMUSG00000006403	69.0576702820615	4.43853635422177	82.3864672735118	87.1872002886152	28.1887887050504	33.0822767305131	39.3803428458064	97.1490882237816
ENSMUSG00000006411	46.2489428070645	12.2701423666012	40.2433350428683	59.110861774152	57.2409526932096	79.7401594992612	62.2791720169734	69.2891070243611
ENSMUSG00000006412	1992.19573288005	334	1779.43042618422	1821.92415722846	2172.68548540752	1898.12569627954	2142.23278467905	2402.98680529507
ENSMUSG00000006418	2188.02971575673	379.138416094041	2070	2170	2387.09423517411	2248	2534	2500.01890423683
ENSMUSG00000006423	1178.5431379917	221.212546020669	1188.33353950006	1340.75009055726	960.247313698337	1561.57196715717	1070.3969009286	1004.17741853191
ENSMUSG00000006435	555	96	529	564	624	746	871	796
ENSMUSG00000006442	9770	1581	8636.99921151707	8229	11632.9998532206	9215	5795.99288101601	5872.99709823138
ENSMUSG00000006445	5204.06006596186	934.574971014971	4505.53460034883	5265.43733974787	3675.94739855923	4475.482858981	3172.87191328248	2353.19861662258
ENSMUSG00000006456	5210.34845255737	840.383670756009	4978.4323848856	4963.28736986619	6315.71547645418	5941.31522914043	3478.03604518607	3961.96254129768
ENSMUSG00000006457	34	4	43	24	45	7	67	97
ENSMUSG00000006462	5.02967349115213	0	7.45415487145308	7.27360411697593	0	3	2.07687659092379	12.3081317548323
ENSMUSG00000006463	228.049396842443	38.006980946073	279.596129192454	277.441989284491	238.09191269182	392.495760723797	455.16139422544	427.939167877634
ENSMUSG00000006464	95.9965637098683	13.114954931532	124.009280371685	102.011170500593	103.621390199908	140.15030290106	143.435004531728	145.964549083687
ENSMUSG00000006469	12	3	10	14	7	32	44	39
ENSMUSG00000006471	1685.1155996508	215.139620714047	1603.17328088349	1419.34251243509	2021.54025441228	2011.43744467227	1199.5506724911	1169.34144955906
ENSMUSG00000006476	38	8	54	55	41	45	245	215
ENSMUSG00000006488	0	0	0	0	0	0	0	0
ENSMUSG00000006490	0	0	0	0	0	0	0	0
ENSMUSG00000006494	3375.00689153556	557	3624.93621894574	3053.8649676097	3409	2723.33711928414	3460.07467256442	3456.96969677711
ENSMUSG00000006498	24839.4712086773	3962.6921883322	22134.3147679431	21655.3852400524	29399.4152906072	25300.1005438522	15412.2737756797	14854.9447637876
ENSMUSG00000006517	3450.93013478225	478	2810.82899745303	2413	2867.14663034023	1645	2596.69694664522	2564.30342957464
ENSMUSG00000006519	294.98521151757	46.2165115625025	350.805594064362	268.278361303861	456.87173830063	518.053784444156	1400.17672622468	1481.29535451815
ENSMUSG00000006522	0	0	0	0	0	0	0	0
ENSMUSG00000006526	263.681619698463	37.5701033026641	266.435807306655	251.832774625267	317.758023539831	283.638522779114	370.705581955961	327.526357912965
ENSMUSG00000006527	303.89145082468	56.2445425666164	283.113591959219	327.887570571236	409.363776130851	279.299741103287	270.796625663203	231.561654651827
ENSMUSG00000006529	0	0	0	2	1	0	1	0
ENSMUSG00000006538	10	0	7	8	14	10	5	3
ENSMUSG00000006542	1.24009481543888	0	4.11647958861722	3.13026350525892	3.0607525564385	10.8586866819302	4.21351201405857	1
ENSMUSG00000006546	0	0	0	0	2	0	0	5
ENSMUSG00000006567	122	19	123	89	93	51	196	187
ENSMUSG00000006570	0	0	0	0	0	0	0	0
ENSMUSG00000006574	99	23	76	117	24	25	60	78
ENSMUSG00000006575	960	214	877	994	1045	1163	1060	1194
ENSMUSG00000006576	153	32	190	176	132	131	267	293
ENSMUSG00000006585	6265.6174597909	966.8412757107	5830.58441233031	5662.57417718191	7653.31996878822	7242.90647327309	8111.67798433179	8400.39088358232
ENSMUSG00000006586	19.6583451319878	2	17.1129459485309	22.0307561587595	17.0045932168952	72.4416333265937	8.01093322715733	11.0115190759029
ENSMUSG00000006587	35	5	44	34	55	99	117	140
ENSMUSG00000006589	5281.71658899318	896.293330866352	4393.77522022212	4333.46025486867	6445.17922322972	5433.57595149124	4772.43594103934	4513.38039557824
ENSMUSG00000006599	3719	597	3408	3262	3340	3590	2932	2615
ENSMUSG00000006611	9.87310392969825	4.58761980289439	2.84009516996901	2.41788518443106	6.0036592126976	10.5559714724007	8.48236650019073	24.4305282911467
ENSMUSG00000006638	0	0	4.31341103278163e-07	0	0	0	0	0
ENSMUSG00000006641	147.171326826839	19.4513050779083	228.596395964641	143.091350435187	350.065960719468	74.3648638491202	112.078309358402	87.5331238492066
ENSMUSG00000006642	0	0	0	2	0	0	2	0
ENSMUSG00000006649	296.348202723167	50.4820672788825	388.512919802406	395.867542770873	123.82671483598	173.323294205396	747.152301901264	631.015077164465
ENSMUSG00000006651	540.737517887481	81.0363932198983	526.636694401115	529.095640812204	401.723336752686	464.647056909653	1277.76723303919	1412.99060726375
ENSMUSG00000006673	4090.79516241777	597.506277466164	3710.27397049431	3284.2677004127	4380.02023758626	3784.46826982187	3606.71430679384	2910.3582802264
ENSMUSG00000006675	102.061899201168	16	115	111	103	204.012758825262	195.016620639126	190
ENSMUSG00000006676	4650.10828616928	742.7249682645	4561.49251122035	4435.82754789589	5666.79576629545	4788.12704508334	4015.33426985365	4121.94807913975
ENSMUSG00000006678	5589.53464875726	1003.49658382721	5256.2626709383	5901.64290108326	3654.7145460066	5610.8837318242	4854.27270376056	3955.25263551765
ENSMUSG00000006699	7619	1354	7377	7135	7173	7744	6909	6910
ENSMUSG00000006705	919.193738398463	164.026897828057	817.100985912456	919.177450816807	894.045850575595	1028.2142229409	740.235089318274	714.002138753396
ENSMUSG00000006711	12.001286919723	1	3.00015780932467	15.0007072443503	8.00082853599037	29.010388652731	4.00077544605742	5.00062859723996
ENSMUSG00000006715	2074	378	2069	1753	2531	2205	2086	2090
ENSMUSG00000006717	310	55	321	335	301	322	588	580
ENSMUSG00000006720	402	81	355	284	331	314	453	473
ENSMUSG00000006724	41	7	45	44	54	30	43	37
ENSMUSG00000006728	14064.5288938004	2404.5820858634	13812.695481583	13217.3248549672	17785.1468093849	16008.6620978654	13437.4173254384	13283.1599138445
ENSMUSG00000006731	56.7935787591695	16.425847231194	56.9188770632704	49.7339358715784	81.6253379310955	88.9931576906401	94.6231994045722	178.363503990066
ENSMUSG00000006732	1175.62375057573	208.088847690875	1075.54793956845	1076.018393215	1609.93564995502	1347.71583590773	985.068830333733	1192.14192107998
ENSMUSG00000006736	1843.51217559981	380.693783980226	1546.35491267852	1578.43673094613	1593.91507814137	1440.99379754094	1375.09588315676	1304.19645142699
ENSMUSG00000006740	5409.18196855156	868.877223611056	5084.93245686293	5027.06052084297	4858.99178534384	4536.19888598722	4469.87870961413	4112.0826713411
ENSMUSG00000006763	397.049586747026	45.2489577359727	437.752515557714	398.262302833161	262.730139651924	373.733669169196	206.379333730646	243.118989767109
ENSMUSG00000006764	5	1	3	12	1	19	5	0
ENSMUSG00000006777	2	1	0	2	6	5	0	0
ENSMUSG00000006782	336.282045402801	39.5271394242919	424.465134159705	278.254324038202	330.16245810004	307.229413193272	434.732620815528	470.238112569507
ENSMUSG00000006784	39.7170309022252	3.64322103297855	50.9908909405397	52.9215157694342	57.5335596206743	58.1438620390511	98.0542737569871	86.7169415278159
ENSMUSG00000006800	3537.18983814916	606	3471.32930787437	3687.33889725434	4303.08711931504	5063.53745327197	4469	4303.18655107543
ENSMUSG00000006818	6256.60224350932	1150.08521078302	5761.57802538317	5484.72784325049	5524.63718589565	5264.35408029423	4981.67060115792	4998.4332770132
ENSMUSG00000006850	177	27	163	166	181	131	542	570
ENSMUSG00000006906	157.536098465256	0	230.399107554889	156.931648559818	157.877734284528	78.7018426165464	253.325364195982	224.922568691021
ENSMUSG00000006920	801.028549076121	142	789	820.946104508266	756	745	1723.95252553805	1583.112393527
ENSMUSG00000006930	2235	371	2316	2326	2284	2932	3331	3230
ENSMUSG00000006931	42	5	34	50	51	57	112	118
ENSMUSG00000006932	13958.5307443183	1940.74276534666	13903.5103133856	14344.894464534	16433.5545722658	17155.0283287526	12003.8573047576	11780.1694818346
ENSMUSG00000006941	546	116.509579960387	511	590.164382174258	689.549877081202	747	530	557.011383985149
ENSMUSG00000006948	0	0	0	0	0	0	0	0
ENSMUSG00000006958	31.1901589053858	8.25671873856946	58.2615968615761	58.6794441256516	50.4176547545309	47.8653088180551	145.508794902971	192.128810590016
ENSMUSG00000006998	15754.9204798198	2485.11742545579	14558.8499525375	13527.8521292978	17409.8430012877	13852.6375887328	11395.9146948196	12065.4739592734
ENSMUSG00000007021	145	17	134	97	132	57	173	267
ENSMUSG00000007029	8552	1156.99835620181	7465	7043	9583.99934224985	6310.99648432216	8556	10005
ENSMUSG00000007030	23.775620524025	5.56093609163457	31.053921699667	40.7210393578313	33.0400196428951	29.3094435772779	22.145209189607	57.8992191280232
ENSMUSG00000007033	26.5133789651238	2.91982223495293	12.1009789168871	31.7020168493874	19.5488572713334	62.877217538312	16.5205014815884	12.6408022200087
ENSMUSG00000007034	129	23	111	132	98	88	152	155
ENSMUSG00000007035	36.940461755647	5	49	43	47	72	172	187
ENSMUSG00000007036	477	82	498	476	543	463	466	471
ENSMUSG00000007038	370	61	388	323	347	378	1041	959
ENSMUSG00000007039	1881	284	1715	1616	1867	1326	2682	2960
ENSMUSG00000007041	1847.08142582528	323.827781210882	1965.01548246937	1949.87923034177	2145.40536373923	2229.05312907666	2798.42314926742	2946.37989510731
ENSMUSG00000007050	2184.68623838305	363.503751289473	2038.29593623865	2036.78575045133	2637.97645008116	2447.43565186738	1686.24600162517	1824.46593335239
ENSMUSG00000007080	5134.29625558533	746.735019846592	5087.70562650256	4783.01387480633	4437.00705750391	4723.10749701515	5011.3892361391	4615.59110189894
ENSMUSG00000007097	28.3993475089065	7.01937736486162	18.3111692766942	19.9201316050739	6.25923675520367	15.205174922051	94.3241242149973	122.044776181992
ENSMUSG00000007107	0	0	0	0	0	0	2.03829546658675	1
ENSMUSG00000007122	10	0	12	14	3	6	18	4
ENSMUSG00000007207	269.370699891739	34	321.937291382039	216.362629319613	353.481055903872	203.191892741978	354.913486615407	374.908706259282
ENSMUSG00000007209	0	0	0	0	0	0	1	1.302213752231
ENSMUSG00000007216	0	50.7325814713641	0	0	0	0	0	0
ENSMUSG00000007279	24	9	26	22	35	26	16	14
ENSMUSG00000007338	2346	409.536924127883	2486	1957	2627	2360	2146	2019
ENSMUSG00000007379	1927.54898979414	329.750377889253	1854.35077508081	1741.94715597553	1804.77734864472	2244.75637927347	1804.61486949839	1343.3531115824
