"ESC_slow1","ESC_slow2","ESC_slow3","ESC_slow4","ESC_fast1","ESC_fast2","ESC_fast3","ESC_fast4"
"ENSMUSG00000084140",2,7,3.0009432596336,1,2.00137284060084,2,0,4.00154281952503
"ENSMUSG00000082651",3,5,2,3,1,7,0,1
"ENSMUSG00000084006",0,0,0,0,0,1.00145963357779,0,0
"ENSMUSG00000084407",0,0,0,0,0,0,2.19267983707623,0
"ENSMUSG00000084372",6.71763395610146,7.69924447638865,3.43237300443226,1.40054204125039,9.05092144285667,16.6621256838591,5.80455070757928,2.81603774864061
"ENSMUSG00000082350",0,0,1.23555946691762,0,3.52117209393436,5.47589296358545,3.57080603057405,3.26777655672814
"ENSMUSG00000083648",0,0,0,0,0,0,0,0
"ENSMUSG00000081219",3,2,2,3.17596635285794,1,2,1,2
"ENSMUSG00000081967",0,0,0,0,0,0,0,5.89367120748201
"ENSMUSG00000081894",0,0,1,1,0,0,0,0
"ENSMUSG00000082671",0,1.00315663435827,0,0,0,0,0,0
"ENSMUSG00000084628",0,0,0,0,0,0,0,0
"ENSMUSG00000087017",0,0,0,0,0,1,0,0
"ENSMUSG00000086416",18,14,4,8,14,10,8,16
"ENSMUSG00000074813",5,14,10,4.23813985417335,10,21,10,9
"ENSMUSG00000087704",0,0,0,0,0,0,0,0
"ENSMUSG00000085496",0,0,0,0,0,0,0,0
"ENSMUSG00000087682",0,0,0,0,0,0,0,0
"ENSMUSG00000086913",0,0,0,0,0,0,1,0
"ENSMUSG00000079053",0,0,0,0,0,0,0,0
"ENSMUSG00000051319",212,149,210,272,220,261,244,262
"ENSMUSG00000086879",0,0,0,0,0,0,1,0
"ENSMUSG00000086954",0,0,0,0,0,0,0,0
"ENSMUSG00000087450",0,0,0,0,0,0,0,0
"ENSMUSG00000087056",0,0,0,0,1,0,0,2
"ENSMUSG00000074812",0,0,0,0,0,0,0,0
"ENSMUSG00000085797",0,0,0,0,0,0,0,0
"ENSMUSG00000074876",120.470324656907,135.728634532325,125.202934444834,129,136.47541753421,127.363055301089,135.190399842996,133.831059262541
"ENSMUSG00000085633",0,0,1,1,0,0,1,0
"ENSMUSG00000085750",2.90195333067197,0,0,0,0,0,0,0
"ENSMUSG00000087162",0,0,0,0,0,0,0,0
"ENSMUSG00000087767",0,2,0,0,0,0,0,0
"ENSMUSG00000088175",0,0,0,0,0,0,0,0
"ENSMUSG00000088200",1,1,0,0,1,0,1,0
"ENSMUSG00000088506",0,0,0,0,0,0,0,0
"ENSMUSG00000089264",0,0,0,0,0,0,0,0
"ENSMUSG00000089480",0,0,0,0,0,0,0,0
"ENSMUSG00000090353",55.7413090398678,67.4816779458009,16.1610030650869,28.0634767916778,72.4207737424154,120.339867093845,22.4202388747898,12.7161319118131
"ENSMUSG00000091337",601.961914252929,498.82384697651,243.170247200019,272.948891669079,405.735999696342,513.958430534625,242.521105610981,247.39977232908
"ENSMUSG00000092918",7.58328915516161,4.37342642828996,6.00441484182202,3.94685644932328,8.78631979910243,2.77123805390112,11.2136317697721,1.06683528649178
"ENSMUSG00000093203",27.7734015297713,25.4749367845169,11.7072159370905,12.5474695670092,41.2740983201805,1.26752070055113,12.1849030761174,15.0395454804484
"ENSMUSG00000097458",0,0,0,1.23101153120145,1.31116940554775,1.22002342997078,0,0
"ENSMUSG00000098024",15,2,8,8,7,7,3,7
"ENSMUSG00000098896",3,1,0,0,0,0,0,0
"ENSMUSG00000074846",39.5946010057733,18.7932411358541,293.801466937806,344.344701048972,61.1723382686888,71.7081648419361,295.123734413512,364.202375181442
"ENSMUSG00000103957",0,1.02203549896718,0,1,1,2.01752956927471,0,3
"ENSMUSG00000104603",0,0,0,0,0,0,0,0
"ENSMUSG00000109931",9,5,1,9,6,3,5,3
"ENSMUSG00000014361",60,32,47,48,50,25,41,53
"ENSMUSG00000027261",0,0,0,0,0,0,0,0
"ENSMUSG00000027300",574.181884550074,480.830221162563,570.170645863585,637.749088589249,509.231845630174,550.003442420719,575.545209052235,526.656903667361
"ENSMUSG00000027301",0.76178847375776,1,1,0,0,0,2,1
"ENSMUSG00000027303",732.978924811817,752.986297451005,652.55211417296,702.587894631765,739.972315366194,842.892451120295,591.220566941412,529.365733577696
"ENSMUSG00000027312",860.845226894999,878.962390901289,807.268997765707,923.623421928779,781.391801008385,822.355547109733,708.913533782863,698.93625356813
"ENSMUSG00000027316",50,55,35,22,24,46,39,15
"ENSMUSG00000027322",86.9543946300136,94.7413395555441,64.6285950314833,59.3405490661465,73.6628515908393,95.9938357998575,48.5185622251494,76.4418511654892
"ENSMUSG00000027327",1315,1238,1635,1657,1362,1477,1543,1580
"ENSMUSG00000027329",77.1952955492475,72.8352585424308,84.7416316232373,61,61.3566001317182,71.8574201276494,68,64.1491441822573
"ENSMUSG00000027330",518.046570921964,527.513713663831,1145.08127584231,1342,558,776,563.000000000001,658.999999999999
"ENSMUSG00000027333",506,494,617.000000000001,558,425,595,375.000000000001,381
"ENSMUSG00000027339",237.19351154871,197.861033704491,179.38495957195,179.824804979829,344.882531088889,272.549886647587,184.022047613172,170.060883060858
"ENSMUSG00000027340",2854,3026,2968,3407,3021.99999999999,3451,2724,2715
"ENSMUSG00000027341",1093.92414917623,938.932280823309,794,888.515186004633,988.009360639426,1120.05164878796,835.818110564304,846
"ENSMUSG00000027342",7852.96219150516,7913.78836397245,7514.49704662252,9227.52626040058,9519.14096151011,11110.8811549567,9940.70981879685,10317.9450978903
"ENSMUSG00000027346",426,422.444358586004,296,384.781432551062,514,503,295,328
"ENSMUSG00000027350",4,4,4,3,3,2,3,2
"ENSMUSG00000027353",714.818557027988,690.914145077598,597.978194168015,655.417416441619,946.297576017985,788.731647122915,625.783860308986,648.796997517873
"ENSMUSG00000027357",976,903,736,897,1083,1111,752,770
"ENSMUSG00000027358",3,4,6,3,3,3,1,1
"ENSMUSG00000027386",10,7,9,12.844464995827,3.00652997054176,9,11,2
"ENSMUSG00000027387",549,574,467,629,620,707,526,560
"ENSMUSG00000027395",4146.13580564936,4551.73371801896,4745.39114035186,5742.8021154299,4373.14985528083,5400.40235021199,5001.48797328828,4969.70212785513
"ENSMUSG00000027397",7732.56099503722,7498.18513658443,6149.59653565336,7593.95444057889,7481.45375182201,8094.75082846955,6377.30152129583,6811.30492269287
"ENSMUSG00000027398",0,0,0,0,0,0,0,2
"ENSMUSG00000027399",2,7,2.27328774911183,3.29676519875159,2.67225497607965,3,3.27813347327871,1
"ENSMUSG00000027400",6,12,11,6,8,8,13,12
"ENSMUSG00000027403",0,0,1,0,0,3,0,2
"ENSMUSG00000027405",13348.07775255,13778.9510526352,15110.6102265578,17080.4654423501,14327.2686210364,16647.222266153,15218.924761804,15094.4846092678
"ENSMUSG00000027406",2950.95385550574,3072.99999999999,2907.0547585921,3174.99983608864,2796.0122976514,3379,2835.17262311575,2732
"ENSMUSG00000027408",374,424,292,314,243,329,236,213
"ENSMUSG00000027409",0,0,0,0,0,0,3,0
"ENSMUSG00000027411",1616.72448677077,1641.96943894711,1797.97107664447,1829,1508.79597891724,1705.73361164067,1812,1697
"ENSMUSG00000039913",2,0,1,5,2,1,0,1
"ENSMUSG00000037938",1125,875.000000000001,1042,1088,957,959,906,905
"ENSMUSG00000039943",549.669637997577,556.56871465694,619.779901171953,723.613929703282,581.405140540229,644.804869030617,520.417756874197,522.88309030214
"ENSMUSG00000027394",452,570,513,608,542,708,508,527
"ENSMUSG00000034723",300.196607684592,308.389367697837,234.445531782464,266.062761726648,354.167730427639,342.92170148845,305.076115868049,253.914438398516
"ENSMUSG00000027356",22.4467104487792,17.5440065084905,22.531256602263,26.9090832977948,9.25510155223493,11.2298910151127,9.381994696171,18.2589990698813
"ENSMUSG00000037376",2116,2360,1952,2425,2662,3280,2382,2369
"ENSMUSG00000037482",12.3415519046214,7.13098549674927,16.4139088371154,10.3481634046917,14.3349052022573,20.5505229330871,7.57362285681587,10.2484390543812
"ENSMUSG00000037523",1582,1795,1750,1742,1609,2212,1600,1575
"ENSMUSG00000027309",423.864241646317,462.70198472801,527.309089391373,517.411065664289,408.788079431692,484.845011713798,364.665735476061,320.095719335282
"ENSMUSG00000037703",198.595213371374,149.169234406029,190.785093685347,189.191923808178,204.962607857662,257.119978614745,186.912621210438,178.449645035926
"ENSMUSG00000037727",0,0,0,0,0,0,0,0
"ENSMUSG00000037740",913.312952565648,1006.48730793819,1214.72095243998,1175.53426279967,863.851723952291,1237.22700431307,1107.77225567395,1128.42795159075
"ENSMUSG00000037902",829,1183,1027,1030,705.999999999999,1197,853.000000000001,759.999999999999
"ENSMUSG00000043110",74,104,65,78,109,85,52,66
"ENSMUSG00000050558",18.3639266298402,30.5282066127381,21,18.1686337108408,23.6766778033005,13.3257588861246,22.1666928654198,12
"ENSMUSG00000043727",1,0,1,0,1,0,0,0
"ENSMUSG00000027318",22.0655084200213,13,10,10.0002871805105,10.0392663689818,16.1647863851083,13.0703961251564,10
"ENSMUSG00000048327",1080.54327546189,892.010124086606,1693.80291534434,1829.8172970982,1087.07223478598,1289.58725161158,1024.90689301103,1205.69998681602
"ENSMUSG00000049692",0,1.0395951042362,0,2.0823533143064,0,0,0,0
"ENSMUSG00000027270",0,0,0,0,1,0,0,0
"ENSMUSG00000048911",439.559890662224,420.297630592197,408.567568756061,503.483368690407,453.645742194081,533.985307947341,405.988230139754,436.545426762535
"ENSMUSG00000044991",189.37504874065,117.200188221455,187.919816181662,193.097038767406,135.160429275889,175.152137470786,177.078035431533,159.213130896762
"ENSMUSG00000051177",31.6728034796886,13.0209970497401,26.1688826893128,19.1656995660611,27.0473231043567,12.1591279502712,23.2202368684395,15.099701114449
"ENSMUSG00000060332",5.06011050977148,2.02944122261438,1.00561800497435,2.37099094488656,2.02715878105879,5.03979636783215,3.02416543780904,1
"ENSMUSG00000060029",3.02107518818262,1.01370254899515,0,2.00673672173114,2.02768463380572,6.10754887970526,3.011673587647,7.03072779140969
"ENSMUSG00000064413",0,0,0,0,0,0,0,0
"ENSMUSG00000064444",0,0,0,0,0,0,0,0
"ENSMUSG00000064983",0,0,0,0,0,0,0,0
"ENSMUSG00000065050",0,0,0,0,0,0,0,0
"ENSMUSG00000065057",0,0,0,0,0,0,0,0
"ENSMUSG00000065272",0,0,0,0,0,0,0,0
"ENSMUSG00000065287",6.5052592362113,2,0,4,4,10,2,6
"ENSMUSG00000065289",0,0,0,0,0,0,0,0
"ENSMUSG00000065563",0,0,0,0,0,0,0,0
"ENSMUSG00000058793",3119.33986300352,2793.36274666858,2809.84614293586,3519.68363435078,3068.57926850118,2961.76672561697,2985.52057576438,3043.55633622538
"ENSMUSG00000068264",141,121,132,149,113,122,128,122
"ENSMUSG00000068267",1762.86090695485,2152.86950030676,2002,2053,2043,2549.99568019056,1906,1951
"ENSMUSG00000068290",727,760,853,857,724,913,756,774
"ENSMUSG00000037773",346.275513229227,287.030561052885,331.028923355535,350,295.204021082764,269.266388359325,298,323
"ENSMUSG00000079037",195.471748020331,183.598389810791,149.208808368798,201.429011777872,173.6494797267,144.673552052123,105.95097336513,120.306863583454
"ENSMUSG00000074793",14.0397297621348,10.5419131701884,13,7,13.832965448506,22.7859811378752,16.5768170808242,9.63738009914044
"ENSMUSG00000074796",846.033058565394,843.012573904048,748,756,601.019753949382,687,563.007322274471,486
"ENSMUSG00000074807",53.6316950125725,32.2414024315284,19.4140730539792,37.8684803857934,56.2568329940003,47.8935660481423,35.5817551931338,27.6768665116374
"ENSMUSG00000027335",6,3,2,0,1,5,1,1
"ENSMUSG00000074797",2441.12924365626,2643,2233.4244938276,2620.90343339822,2522,3212,2468,2532.33464327485
"ENSMUSG00000027404",6960,7446,8891,10173,7847,9562,9524,10076
"ENSMUSG00000077004",1.35180881488436,0,0,0,4.20852600584069,0,0,0
"ENSMUSG00000077348",0,0,0,0,0,0,0,0
"ENSMUSG00000027338",14.0867636610309,22.0791632411387,5.14706103743641,15.2339880690188,21.4280234457231,5.69681158147283,16.006317940207,8.17754046896518
"ENSMUSG00000079039",0,0,0,0,0,0,0,0
"ENSMUSG00000079043",730.818115449925,761.169778837437,600.829354136415,732.250911410751,716.768154369826,822.996557579281,668.454790947766,677.34309633264
"ENSMUSG00000053552",9,10,5,5,2,14,4,9
"ENSMUSG00000027401",250.647395123236,152.259826017693,152.636028837825,301.511560052002,346.617828165895,219.783417476661,171.710008198582,318.7592004089
"ENSMUSG00000042851",23.3683049874275,24.7585975684716,12.5668898437082,19.1315196142066,18.6121238616953,31.1064339518577,23.4182448068661,16.3231334883626
"ENSMUSG00000014353",671,674.921775853043,619.794452953218,753.343064778393,753.925698022404,778.940692600839,665,630
"ENSMUSG00000080610",2,6,3,6,11,22,7,0
"ENSMUSG00000082647",1.0336507459669,1.03735586906723,0,0,1.15123091352413,3.30658911329867,0,2.00641115444607
"ENSMUSG00000083671",0,0,0,0,0,0,0,0
"ENSMUSG00000082339",0,0,0,0,0,0,0,0
"ENSMUSG00000083483",1043.22638602001,1042.09724517574,979.537157659731,1085.57949159935,1076.25831968943,1136.13282908536,926.789481441183,887.88319018403
"ENSMUSG00000083689",21.4510640660081,32.4914529257618,11.9560934328025,14.2715922318825,22.2848538659247,36.89262726277,15.0476464065342,19.0311507020544
"ENSMUSG00000084089",0,0,0,0,0,0,0,0
"ENSMUSG00000082399",11.1704260619236,0,2.92284415862464,2.7218750320865,2.3117885477147,0,0,0
"ENSMUSG00000082097",0,0,0,0,0,0,0,0
"ENSMUSG00000082940",0,0,0,0,0,0,0,0
"ENSMUSG00000081662",0,0,0,0,2.01496942075864,1.0129581774108,0,0
"ENSMUSG00000084328",16.5046256483889,21.6477072300837,8.1502922040413,17.3246454832311,34.972939302836,37.1833896616902,20.3492985364515,19.3754566071103
"ENSMUSG00000081422",0,0,0,0,0,0,0,0
"ENSMUSG00000081229",0,0,0,0,0,1,0,0
"ENSMUSG00000081652",0,0,0,0,0,0,0,0
"ENSMUSG00000082985",0,0,0,0,0,0,1,1
"ENSMUSG00000081243",1.05759840828407,0,0,0,0,0,0,0
"ENSMUSG00000082274",0,3.71342780266242,2.50361075091999,2.52660431735231,1.24700676962209,0,1.21478130343762,1.24194258744322
"ENSMUSG00000089662",10,21.1972430518876,6,15.7868867776443,10,17.9058068440863,12.9511572270695,6.72715263190863
"ENSMUSG00000081310",0,0,0,0,0,0,0,0
"ENSMUSG00000081445",1,0,0,0,0,1,0,1
"ENSMUSG00000083953",2.12457271813845,1.07241817060078,0,1.04305736652137,0,3.38540321214311,0,0
"ENSMUSG00000074804",2.05790492473739,12.543936253449,4.15130258774702,1.04072573727928,0,3.05540741385795,0,0
"ENSMUSG00000082990",5.09459932960802,2.86380612758827,5.13727275086873,3.06922213710641,1.40811865741929,6.1193164336643,2.0472665793364,1.02491283478487
"ENSMUSG00000083879",0,1.94371909583953,0,0,0,0,0,0
"ENSMUSG00000084393",0,0,0,0,0,0,0,0
"ENSMUSG00000083469",0,0,1,0,1,1,0,0
"ENSMUSG00000080989",0,0,1.46571677331935,1.26129776187707,0,1.49938795924618,0,2.55025433464764
"ENSMUSG00000082044",0,7.57235970907091,1.31402281733895,2.68096760640722,1.22540294638196,4.98493268526778,1.30181587948874,1.34010817372851
"ENSMUSG00000081888",1.12000986419376,0,0,0,0,0,0,0
"ENSMUSG00000084694",4.67804978449652,5.83101790303578,4.5793099756848,1.2791444563643,1.53248410633897,2.26466737041207,1.0198822636874,2
"ENSMUSG00000027345",0,0,0,0,0,0,0,0
"ENSMUSG00000098754",0,0,0,0,0,13.1007256777937,0,0
"ENSMUSG00000087377",38,34,12,13,45,49,23,29
"ENSMUSG00000087585",0,0,0,0,0,0,0,0
"ENSMUSG00000087528",405.642622312897,317.28101807928,195.621812541401,294.464070136722,326.298335394406,380.388246470871,234.365342970732,242.448773302763
"ENSMUSG00000086379",1,2,1,2,4,1,0,0
"ENSMUSG00000085566",59.650267354279,54.6539896425715,22.5105239848996,25.8345498268388,64.9360141148688,98.8320701197896,17.1648237899893,22.2480330959091
"ENSMUSG00000085631",0,1,0,0,0,0,0,0
"ENSMUSG00000086756",0,1,0,1,0,0,0,0
"ENSMUSG00000037514",1187.44010933778,1173.7023694078,950.432431243939,1046.51663130959,1292.35425780592,1363.01469205266,1035.01176986025,1091.45457323746
"ENSMUSG00000086250",0,0,0,0,1,0,0,0
"ENSMUSG00000090248",0,1,0.0190371023126123,1,0.131043144304468,0,1,0
"ENSMUSG00000086575",0,0,1,0,0,1,0,0
"ENSMUSG00000087405",2.80470445075247,4.16474145756924,1.25836837676265,0,7.64339986828176,2.14257987235056,0,5.85085581774271
"ENSMUSG00000084826",7,6,1,5,4,4.05340886257034,2.02199434419781,2
"ENSMUSG00000085383",0,0,0,0,0,0,0,0
"ENSMUSG00000086831",1,1,0,0,1,0,1,1
"ENSMUSG00000085247",0,0,0,0,0,0,0,0
"ENSMUSG00000074783",5.0061976341752,56.5452264539973,16.8119267244384,10.6631385345105,7.54096596519866,21.7110225647962,10.1221906784703,10.9959793523678
"ENSMUSG00000086637",1,0,1,0,0,0,0,0
"ENSMUSG00000086822",4.00309294696013,7.00300874079033,1.00228100924973,4,2,10.1682426589312,3,2.00174970617871
"ENSMUSG00000086928",0,0,0,0,0,0,0,0
"ENSMUSG00000085485",8.45672453811125,6.989875913394,3.19708465565606,5.18270290179868,7.9277652140226,3.41274838841887,4.09310698897073,3.30001318397727
"ENSMUSG00000056738",29.0966553345961,30.1556906994814,25.1957571648017,19.9694371017425,25.1991481788211,36.0817749803611,22.3282129229511,14
"ENSMUSG00000074805",25.836580271661,28.4167753402528,12.0892289720102,10.1649707834423,29.3916053155104,22.4458722330519,13.2045089573053,15.36764820891
"ENSMUSG00000087151",8.48361936430228,16.7307284941698,11.2745396175241,17.2808254392824,20.4808267017367,16.6417873968293,18.6976304834326,12.8561427230456
"ENSMUSG00000085498",11.4301633834285,6.14818261793921,5.38718304553198,6.95973962038203,4.80053153716821,0,7.58606601467585,5.62579695408271
"ENSMUSG00000085036",1,0,0,0,0,1,0,0
"ENSMUSG00000079051",0,0,2,0,0,0,0,0
"ENSMUSG00000087524",0,0,0,0,0,0,0,0
"ENSMUSG00000084762",398,314,435,645,425,346,368,398
"ENSMUSG00000086478",0,0,0,0,0,0,0,0
"ENSMUSG00000084839",0,0,0,0,0,0,1,0
"ENSMUSG00000086329",0,0,0,0,0,0,0,0
"ENSMUSG00000086650",0,0,1,0,0,0,0,0
"ENSMUSG00000087015",0,0,0,0,0,0,0,0
"ENSMUSG00000086652",0,1,1,0,2,0,0,1
"ENSMUSG00000085709",0,1,0,1,0,2,0,0
"ENSMUSG00000085908",2,0,0,0,1,2,0,0
"ENSMUSG00000087267",114.361392990136,103.998462292462,21.6065400509434,12.4708467992693,79.3362356610113,114.12117502082,28.4770889485181,11.4233530388073
"ENSMUSG00000087785",0,0,0,0,0,0,0,0
"ENSMUSG00000089113",0,0,0,0,0,0,0,0
"ENSMUSG00000089152",0,0,0,0,0,0,0,0
"ENSMUSG00000037885",2094,2274,2852,3419,2320,2844.76238177171,2705,2564.99999999999
"ENSMUSG00000092719",1.20812887772823,4.8817576272131,1.87702413366263,3.38933844870331,7.21243034858172,3.14511520993761,0,0
"ENSMUSG00000093338",0,0,0,0,0,0,0,0
"ENSMUSG00000093645",0,0,0,0,0,0,0,0
"ENSMUSG00000098686",0,0,0,0,0,0,0,0
"ENSMUSG00000098578",0,0,0,0,0,0,0,0
"ENSMUSG00000098347",0,0,0,0,0,0,0,0
"ENSMUSG00000100255",1,0,0,0,0,1,0,0
"ENSMUSG00000100963",0,0,0,0,0,0,0,0
"ENSMUSG00000103009",74.6997273152893,75.3781546368115,60.5858946404413,76.6120521826462,98.0487646047709,113.779150079223,69.004922810481,80.2463040043637
"ENSMUSG00000103532",6.61615903626771,10.0465747496901,11.0432572526448,11.2772162442627,8.87356023077682,25.8391928283126,15.8063354409022,6.01881889911713
"ENSMUSG00000001767",1307.91834133319,1451.90424655643,1211.80466908542,1503.71727425879,1574.98370495881,1787.57478980983,1356,1467.94823941038
"ENSMUSG00000002728",1912.53270953663,1851,1616,2099,2023.16141514823,2342,1948,1919.18267272161
"ENSMUSG00000008333",2413,2859,1712,2266,2947,3733.99999999999,2357,2208
"ENSMUSG00000027422",2766,3148,3545,3984,3231,3596,3386,3461
"ENSMUSG00000074771",9,8,5,6,4,14,4,4
"ENSMUSG00000027273",32.3498702987163,15.143215168993,28.5231413885739,40.2678583741797,44.3690431200096,13.0086442433462,29.4739403060576,45.1988945606991
"ENSMUSG00000027274",728.863285614077,831.784339065048,501.547226084961,626.491910039088,1020.92705309368,1138.88604082734,526.18001992282,521.827049986287
"ENSMUSG00000027276",1575,1232,1903,2263,1500,1275,1722,1792
"ENSMUSG00000027281",380.911695819923,466.733816585014,299.124482945974,427.187745867659,483.912982343214,429.506701363516,358.6257165723,334.07032477633
"ENSMUSG00000027416",0,0,0,0,0,0,0,0
"ENSMUSG00000027419",12.0884410104707,9.97814114811961,9.61622894152567,9.57248327449237,16.4195504491943,16.6128503614087,4.4715244594,14.6540260602955
"ENSMUSG00000027420",60,71,59,63,43,83,45,38
"ENSMUSG00000027423",8417.73084409866,10011.8411652135,7588.01759721562,8665.98796086648,9394.90330235718,11735.3091563975,8437.09779008766,8269.3078074413
"ENSMUSG00000027424",1059.83048355503,1060.02162979679,1095.36134058236,1315.26192579136,1202.15266474549,1153.69725098457,1175.04546364568,1195.65891058741
"ENSMUSG00000027425",1413.99999958362,1336.91745033746,1624,1888,1352.53879672922,1509.65596952074,1467.67179980077,1670.02835489878
